,Date,Confirm Time,Block Size,Cost/TXN,Difficulty,TXN Vol,Hash Rate,Market Cap,Miners Rev,TXN/Block,Number of TXN,Unique Addresses,Total Bitcoin,TXN Fees,Trade Vol,TXN/Trade Ratio,Price,Price Binary
554,2015-01-09,7.466666666669999,0.370821488531,10.0395281862,40640955016.6,78073011.0,307081.470446,3793813880.0,1056268.8,691.0,105211.0,201458.0,13705975.0,16.14480781,10769340.8267,7.24956264135,288.8441,1
555,2015-01-08,9.71666666667,0.372434354711,9.46346266368,40640955016.6,51516706.0,272736.832304,3792762040.0,938075.2,943.0,99126.0,186319.0,13702175.0,14.45388694,10769340.8267,4.78364526098,283.2513,0
556,2015-01-07,7.43333333333,0.329602499266,11.0616325125,40640955016.6,70955899.0,299000.379118,3791827840.0,1027758.4,598.0,92912.0,180992.0,13698800.0,13.40521434,10769340.8267,6.5886946899000005,294.8778,1
557,2015-01-06,7.63333333333,0.29975934848700003,12.5030013768,40640955016.6,56472457.0,317182.83460500004,3790803680.0,1089761.6,639.0,87160.0,179154.0,13695100.0,12.85666757,10769340.8267,5.2438173921599995,285.5759,1
558,2015-01-05,6.81666666667,0.305494586627,12.4474822139,40640955016.6,62633832.0,339405.835756,3789717240.0,1166988.8,751.0,93753.0,193982.0,13691175.0,16.96708357,10769340.8267,5.81593925352,272.9486,1
559,2015-01-04,8.03333333333,0.282322337828,13.202969498699998,40640955016.6,82102043.0,335365.290092,3708212136.75,1129778.1,692.0,85570.0,206228.0,13686975.0,20.28810703,11849100.4031,6.928968455589999,263.6343,0
560,2015-01-03,6.43333333333,0.275661451061,15.0048125121,40640955016.6,54582870.0,331324.744428,4136728482.25,1242878.63,734.0,82832.0,207571.0,13682825.0,11.90608788,3629503.4606199996,15.0386604294,279.8507,0
561,2015-01-02,6.93333333333,0.24070367217099997,17.5507586455,40640955016.6,28315237.0,323243.653101,4324528908.75,1267761.5,627.0,72234.0,168563.0,13678725.0,10.72769484,1016669.6323899999,27.8509718882,314.5916,1
562,2015-01-01,7.15,0.176212540592,22.262785136399998,40640955016.6,25028606.0,335365.290092,4317110682.5,1312680.6,555.0,58963.0,116012.0,13674725.0,8.00307587,1546927.09344,16.1795643696,313.9247,0
563,2014-12-31,7.8,0.274030070151,14.7279844332,40640955016.6,53657583.0,313142.288941,4339040505.0,1233733.8,558.0,83768.0,157377.0,13670575.0,12.44896755,2366224.10143,22.6764586117,319.6958,1
564,2014-12-30,7.9,0.304879070961,13.453243750499999,39457671307.1,50225689.0,286371.916027,4278907103.0,1146848.67,515.0,85247.0,181005.0,13666700.0,13.95085145,2454059.74892,20.466367544300002,309.8708,0
565,2014-12-29,6.81666666667,0.266103580859,16.7032916103,39457671307.1,41511175.0,331485.30005799996,4296892594.5,1333123.11,505.0,79812.0,159314.0,13663050.0,14.06563348,1612460.87217,25.7439890916,312.4412,0
566,2014-12-28,7.166666666669999,0.254589783217,17.778777098699997,39457671307.1,30284193.0,327562.397099,4336676937.5,1329372.5,451.0,74773.0,236392.0,13658825.0,12.04266588,1789810.03335,16.9203394079,316.7959,1
567,2014-12-27,7.55,0.271393167973,16.0426341779,39457671307.1,42707345.0,313832.236742,4293704692.5,1263774.55,355.0,78776.0,188604.0,13654650.0,19.41831457,2924530.55196,14.603145596300001,315.167,0
